,simbad_id,ra_deg,dec_deg,V_mag,B_mag,R_mag,I_mag,simbad_otype,spectral_type,mk_class,mk_subtype,lum_class,parallax_mas,pmra_mas_yr,pmdec_mas_yr,stable,field
965,2MASS J09594572+0245265,149.94049957281,2.7573725259000006,19.87299919128418,20.92099952697754,,,*,,?,,unknown,0.6056,2.961,-6.484,True,COSMOS
966,2MASS J10030375+0243476,150.76570843703,2.72992023543,19.87299919128418,,,,*,,?,,unknown,1.2216,-23.458,-17.098,True,COSMOS
967,2MASS J09593487+0139306,149.89532245913,1.6584681076900003,19.875,20.917999267578125,,,*,,?,,unknown,2.0235,-33.663,6.791,True,COSMOS
968,2MASS J10014316+0253550,150.43003409682,2.89860367896,19.8759994506836,20.886999130249023,,,*,,?,,unknown,1.181,-24.027,-13.343,True,COSMOS
969,2MASS J09580307+0144136,149.51268388976,1.73704507047,19.8759994506836,20.902999877929688,,,*,,?,,unknown,1.2969,-13.796,-17.297,True,COSMOS
970,COSMOS 1120907,150.56553636694,2.11974957575,19.8759994506836,20.6879997253418,,,*,,?,,unknown,0.5438,6.282,-14.401,True,COSMOS
971,2MASS J10015000+0153489,150.45834139165,1.89705250343,19.87700080871582,20.875,,,*,,?,,unknown,0.7277,-7.221,-3.741,True,COSMOS
972,COSMOS 2358018,149.89830592163,2.61249253469,19.87700080871582,20.527999877929688,,,*,,?,,unknown,0.1124,19.452,-23.784,True,COSMOS
973,COSMOS 2823797,149.6037393511,2.6725380618200005,19.87800025939941,20.80699920654297,,,*,,?,,unknown,1.2781,-2.655,-10.434,True,COSMOS
974,COSMOS 2004697,149.97659202811,2.44064203689,19.878999710083008,20.308000564575195,,,*,,?,,unknown,1.3481,-1.385,-13.359,True,COSMOS
975,2MASS J09595078+0142385,149.96160148185,1.7107124479,19.878999710083008,21.025999069213867,,,*,,?,,unknown,3.3899,-33.574,1.958,True,COSMOS
976,2MASS J10010444+0022169,150.26850000000002,0.3713888888888889,19.8799991607666,,,,*,,?,,unknown,,,,True,COSMOS
977,2MASS J10021252+0201462,150.55218097864,2.0295674104500003,19.881999969482425,20.944000244140625,,,*,,?,,unknown,1.1804,-11.452,9.271,True,COSMOS
978,COSMOS 1704833,149.89091070239,2.1713021011,19.88400077819824,20.746999740600582,,,*,,?,,unknown,0.7415,-5.161,1.651,True,COSMOS
979,COSMOS 3038414,150.08761142931,2.89020653453,19.88500022888184,20.88800048828125,,,*,,?,,unknown,0.4013,-10.464,0.633,True,COSMOS
980,2MASS J10000687+0226112,150.02862510553,2.4364731669400004,19.88599967956543,21.05699920654297,,,*,,?,,unknown,2.3096,-11.761,-3.294,True,COSMOS
981,COSMOS 2470504,149.67125720287,2.4702745899599994,19.88800048828125,20.357999801635746,,,*,,?,,unknown,1.2362,-4.057,-6.888,True,COSMOS
982,2MASS J09595774+0247107,149.99054502665,2.78633154163,19.88800048828125,20.9950008392334,,17.860000610351562,*,,?,,unknown,2.123,13.796,-2.651,True,COSMOS
983,COSMOS 1786828,149.47007901128,2.18279095015,19.88800048828125,20.388999938964844,,,*,,?,,unknown,0.0126,7.593,-15.253,True,COSMOS
984,2MASS J09582555+0133588,149.60651477681,1.5663955990899998,19.88999938964844,20.86100006103516,,,*,,?,,unknown,0.5938,-8.862,1.519,True,COSMOS
985,2MASS J09594395+0205090,149.93314915748,2.08589303063,19.89299964904785,20.93000030517578,,,*,,?,,unknown,1.5841,-15.977,-3.57,True,COSMOS
986,COSMOS 67493,150.57562298465,1.5748366486,19.893999099731445,20.71199989318848,,,*,,?,,unknown,0.295,-10.133,-3.082,True,COSMOS
987,COSMOS 299450,149.59233248311,1.53713983523,19.895000457763672,20.586000442504883,,,*,,?,,unknown,0.3701,-4.001,-3.378,True,COSMOS
988,COSMOS 2681303,150.18361793509,2.76251273863,19.895000457763672,20.402999877929688,,,*,,?,,unknown,0.9471,9.321,-21.523,True,COSMOS
989,COSMOS 1751333,149.63209548265,2.15442416933,19.895999908447266,20.677000045776367,,,*,,?,,unknown,1.5859,-38.552,6.643,True,COSMOS
990,2MASS J09575808+0241482,149.49198599074,2.6967111637399994,19.89800071716309,20.961000442504883,,,*,,?,,unknown,0.8352,-0.103,-12.869,True,COSMOS
991,COSMOS 3009014,150.32991912637,2.86855017215,19.89900016784668,20.702999114990234,,,*,,?,,unknown,0.2323,-4.352,-9.864,True,COSMOS
992,COSMOS 1022159,149.67378260542,1.8540365546,19.89900016784668,20.350000381469727,,,*,,?,,unknown,0.5166,-10.919,-13.689,True,COSMOS
993,COSMOS 124615,150.50804747626,1.50249412601,19.89999961853028,20.895000457763672,,,*,,?,,unknown,0.7642,-9.393,-1.989,True,COSMOS
994,2MASS J10014385+0224416,150.43282373519,2.41151221473,19.902000427246094,20.979999542236328,,,*,,?,,unknown,1.0354,-12.334,-6.137,True,COSMOS
995,2MASS J09580943+0148116,149.53929109377,1.8031948766000003,19.9060001373291,20.96199989318848,,,*,,?,,unknown,1.0432,-12.062,-3.082,True,COSMOS
996,2MASS J10031098+0133477,150.79575000385,1.56346475299,19.90699958801269,20.99799919128418,,,*,,?,,unknown,1.202,-8.598,-3.388,True,COSMOS
997,COSMOS 2521207,150.76980502487,2.78894358065,19.90800094604492,20.61899948120117,,,*,,?,,unknown,0.6532,-9.276,-10.57,True,COSMOS
998,COSMOS 192430,150.1309058188,1.52424577416,19.90900039672852,20.28300094604492,,,*,,?,,unknown,0.058,-1.27,-9.927,True,COSMOS
999,COSMOS 1023620,149.63806080293,1.8494211323800005,19.90999984741211,20.224000930786133,,,*,,?,,unknown,0.7702,-1.051,-6.416,True,COSMOS
1000,COSMOS 2282137,150.33691494979,2.6116639354500006,19.916000366210938,20.30900001525879,,,*,,?,,unknown,0.3559,0.005,-6.139,True,COSMOS
1001,2MASS J09580850+0220135,149.53541076558,2.33703682077,19.91699981689453,20.951000213623047,,,*,,?,,unknown,0.6028,-5.798,7.465,True,COSMOS
1002,COSMOS J100034.50+013640.9,150.14377267037,1.61137206687,19.917999267578125,20.871000289916992,,,*,,?,,unknown,0.8391,-9.467,-4.989,True,COSMOS
1003,COSMOS 1848824,150.70691565438,2.4358405057099994,19.91900062561035,20.78199958801269,,,*,,?,,unknown,0.2561,-12.151,-8.013,True,COSMOS
1004,COSMOS 1377270,149.70753561074,2.03024595304,19.91900062561035,20.72599983215332,,,*,,?,,unknown,0.6973,-10.868,-5.253,True,COSMOS
1005,COSMOS 2298106,150.36797607128,2.53978182002,19.92200088500977,20.624000549316406,,,*,,?,,unknown,,3.461,-3.862,True,COSMOS
1006,2MASS J09590439+0247311,149.7683598506,2.79199376059,19.92300033569336,20.982999801635746,,,*,,?,,unknown,0.986,4.015,-10.512,True,COSMOS
1007,2MASS J10000018+0233313,150.00075109136,2.55874599266,19.92300033569336,20.929000854492188,,,*,,?,,unknown,0.721,23.082,-34.351,True,COSMOS
1008,COSMOS 1444455,150.7504947264,2.28192160123,19.92300033569336,20.621000289916992,,,*,,?,,unknown,0.558,-7.237,-1.668,True,COSMOS
1009,2MASS J10000022+0247510,150.00085669533,2.7975206778400006,19.924999237060547,21.083999633789062,,,*,,?,,unknown,2.3163,-7.166,-13.009,True,COSMOS
1010,COSMOS J100021.30+022010.2,150.08869309552,2.33612761451,19.92799949645996,20.145999908447266,,,*,,?,,unknown,0.771,-0.238,-4.086,True,COSMOS
1011,2MASS J09595907+0242009,149.99613148297,2.70025240633,19.929000854492188,21.10700035095215,,,*,,?,,unknown,2.5158,-32.539,6.529,True,COSMOS
1012,COSMOS 1620147,150.11514932919,2.21003346715,19.929000854492188,20.982999801635746,,,*,,?,,unknown,1.178,-5.339,8.213,True,COSMOS
1013,COSMOS 1878281,150.56752056747,2.31182679806,19.93000030517578,20.98600006103516,,,*,,?,,unknown,0.563,-5.523,5.465,True,COSMOS
1014,2MASS J09592937+0247079,149.87241998807,2.78555584516,19.93000030517578,20.90900039672852,,,*,,?,,unknown,0.9432,-15.349,5.424,True,COSMOS
1015,COSMOS 2951798,150.59571714745,2.79989704515,19.93199920654297,20.847999572753903,,,*,,?,,unknown,0.1237,-10.869,3.88,True,COSMOS
1016,2MASS J10005043+0227578,150.21012704858,2.4660357005400004,19.934999465942383,20.96999931335449,,,*,,?,,unknown,1.2074,-8.462,-1.943,True,COSMOS
1017,COSMOS 1640502,149.95399951999,2.28722279436,19.937000274658203,20.520999908447266,,,*,,?,,unknown,0.7371,-6.869,-5.078,True,COSMOS
1018,2MASS J10011335+0207080,150.30567975142,2.1189104368,19.9379997253418,21.041000366210938,,,*,,?,,unknown,1.8944,1.443,-48.995,True,COSMOS
1019,COSMOS 2757235,149.8464093423,2.78077183157,19.9379997253418,20.801000595092773,,,*,,?,,unknown,0.1939,-1.303,-16.124,True,COSMOS
1020,2MASS J09592070+0142105,149.83635817396,1.7028828619600005,19.93899917602539,20.92099952697754,,,*,,?,,unknown,1.0994,-18.253,-1.963,True,COSMOS
1021,2MASS J09581402+0131459,149.55843405408,1.5293949665900002,19.941999435424805,21.16699981689453,,,*,,?,,unknown,5.0909,-10.913,2.066,True,COSMOS
1022,COSMOS 2055731,149.8849331131,2.3943658236499994,19.941999435424805,20.676000595092773,,,*,,?,,unknown,0.1093,3.466,-4.85,True,COSMOS
1023,COSMOS 1955164,150.26979208488,2.31573464413,19.941999435424805,20.6299991607666,,,*,,?,,unknown,0.6889,-10.965,-3.297,True,COSMOS
1024,2MASS J10004635+0138194,150.1931194111,1.63877515963,19.944000244140625,20.99399948120117,,,*,,?,,unknown,1.3527,-24.627,-11.765,True,COSMOS
1025,COSMOS 847205,150.34310290917,1.94182413355,19.944000244140625,20.429000854492188,,19.309999465942383,*,,?,,unknown,,-7.413,-3.434,True,COSMOS
1026,COSMOS 568099,149.92327440279,1.75558192539,19.944000244140625,20.23699951171875,,,*,,?,,unknown,,-0.252,-7.022,True,COSMOS
1027,COSMOS 1872761,150.68328736335,2.3319881803,19.944000244140625,20.295000076293945,,,*,,?,,unknown,0.4648,4.409,-8.395,True,COSMOS
1028,COSMOS 887328,150.0612931059,1.93429941359,19.944000244140625,20.218000411987305,,,*,,?,,unknown,,-1.308,-5.865,True,COSMOS
1029,2MASS J09590333+0145225,149.76391942094,1.75625776168,19.94499969482422,21.02199935913086,,,*,,?,,unknown,2.3049,0.734,-13.841,True,COSMOS
1030,COSMOS 2980447,150.42984677586,2.84034663614,19.94799995422364,20.441999435424805,,,*,,?,,unknown,0.6384,-5.738,-3.389,True,COSMOS
1031,COSMOS 2315728,150.29105204859,2.46443718985,19.94799995422364,21.051000595092773,,,*,,?,,unknown,1.0882,-14.15,-5.964,True,COSMOS
1032,COSMOS 803404,150.45910654112,1.7957471246,19.950000762939453,20.770000457763672,,,*,,?,,unknown,0.1562,-5.819,-9.539,True,COSMOS
1033,COSMOS 3083049,149.93861894774,2.86237595186,19.951000213623047,20.98600006103516,,,*,,?,,unknown,0.7086,-13.684,5.826,True,COSMOS
1034,COSMOS 2144503,149.4935379748,2.34910747666,19.95499992370605,20.93600082397461,,,*,,?,,unknown,0.5184,-5.655,1.767,True,COSMOS
1035,2MASS J09581378+0148230,149.55744354722,1.80642438773,19.95499992370605,21.01099967956543,,,*,,?,,unknown,1.8718,-13.044,-0.966,True,COSMOS
1036,COSMOS 2598776,150.53396506572,2.77149734299,19.95599937438965,20.43000030517578,,,*,,?,,unknown,1.2959,-0.172,-7.936,True,COSMOS
1037,COSMOS 576597,150.04509794662,1.72072663531,19.957000732421875,20.905000686645508,,,*,,?,,unknown,0.0988,-6.288,-5.028,True,COSMOS
1038,COSMOS 1070486,149.50400060811,1.82347207941,19.95800018310547,20.63500022888184,,,*,,?,,unknown,1.4011,-8.735,1.738,True,COSMOS
1039,2MASS J10021883+0154582,150.57848829024,1.9161559342700003,19.959999084472656,21.124000549316406,,,*,,?,,unknown,3.5259,-8.164,-32.243,True,COSMOS
1040,COSMOS 1318261,149.78716075124,2.10666323497,19.96199989318848,20.763999938964844,,,*,,?,,unknown,0.1768,-9.772,1.965,True,COSMOS
1041,2MASS J09584525+0217275,149.68851939414,2.29099670217,19.96299934387207,21.04899978637696,,,*,,?,,unknown,2.1818,-33.61,4.514,True,COSMOS
1042,COSMOS J100140.43+013138.9,150.41847414437,1.52743754877,19.96299934387207,20.839000701904297,,,*,,?,,unknown,0.2416,-7.237,0.301,True,COSMOS
1043,COSMOS 545972,150.17041510293,1.68061801238,19.964000701904297,20.506000518798828,,,*,,?,,unknown,0.6643,-0.954,-10.218,True,COSMOS
1044,COSMOS 1680929,149.78358379164,2.28429950173,19.964000701904297,20.40699958801269,,,*,,?,,unknown,0.616,-4.694,-2.208,True,COSMOS
1045,2MASS J09593192+0227409,149.88302621309,2.46142385342,19.96699905395508,21.052000045776367,,,*,,?,,unknown,1.3372,2.912,-6.179,True,COSMOS
1046,COSMOS 2435494,149.66480251472,2.60835638668,19.968000411987305,20.270000457763672,,,*,,?,,unknown,0.2153,-7.384,-2.08,True,COSMOS
1047,COSMOS 341023,149.4283974746,1.51761831727,19.9689998626709,20.82099914550781,,,*,,?,,unknown,0.687,-4.24,-3.508,True,COSMOS
1048,COSMOS 1135748,150.66684062256,2.06114425432,19.9689998626709,20.249000549316406,,,*,,?,,unknown,0.4452,-3.277,-4.628,True,COSMOS
1049,COSMOS 2287058,150.30957798186,2.5873970242100004,19.96999931335449,21.08799934387207,,,*,,?,,unknown,1.5509,14.451,1.137,True,COSMOS
1050,COSMOS 1944821,150.37508966916,2.36229231132,19.97100067138672,20.690000534057617,,19.1200008392334,*,,?,,unknown,,-7.153,-7.883,True,COSMOS
1051,COSMOS 2423163,149.77582168922,2.4964514901,19.974000930786133,20.194000244140625,,,*,,?,,unknown,,-3.204,-5.887,True,COSMOS
1052,COSMOS 2262999,150.51341413179,2.52215023953,19.97599983215332,20.56800079345703,,,*,,?,,unknown,0.4712,-12.046,0.909,True,COSMOS
1053,[BMM2014] 1015757,150.082828007,2.1487355955,19.97599983215332,20.448999404907227,,19.350000381469727,*,,?,,unknown,0.0131,-2.155,-1.846,True,COSMOS
1054,COSMOS 2732820,149.94219579173,2.71826565015,19.97599983215332,20.32699966430664,,,*,,?,,unknown,0.1569,-3.777,-9.982,True,COSMOS
1055,COSMOS 2289968,150.31754809222,2.5734811106200004,19.97699928283692,21.0,,,*,,?,,unknown,0.6606,-7.996,-6.529,True,COSMOS
1056,2MASS J09575684+0142447,149.48689986909,1.7125174045500002,19.97699928283692,21.03700065612793,,,*,,?,,unknown,1.0037,5.057,-10.056,True,COSMOS
1057,COSMOS 70219,150.65727907012,1.56367841034,19.97900009155273,20.948999404907227,,,*,,?,,unknown,0.7431,-6.876,-9.694,True,COSMOS
1058,COSMOS 234166,150.05731271114,1.51288089693,19.979999542236328,20.97800064086914,,,*,,?,,unknown,1.1252,-10.598,2.236,True,COSMOS
1059,COSMOS 604832,149.74244182383,1.7711634289,19.979999542236328,20.562000274658203,,,*,,?,,unknown,0.08,-6.501,-0.312,True,COSMOS
1060,COSMOS 715306,149.49193151482,1.6572693959299998,19.981000900268555,20.1879997253418,,,*,,?,,unknown,0.5914,3.98,-7.266,True,COSMOS
1061,COSMOS 2378606,149.97008371372,2.5201858582200005,19.981000900268555,20.833999633789062,,,*,,?,,unknown,0.8841,-3.196,-4.011,True,COSMOS
1062,2MASS J09593635+0138338,149.90151292982,1.64268650241,19.98200035095215,20.917999267578125,,,*,,?,,unknown,1.9723,-3.41,-22.967,True,COSMOS
1063,COSMOS 3131661,149.74441070219,2.81624244618,19.98200035095215,20.86800003051757,,,*,,?,,unknown,0.7834,-10.604,-6.735,True,COSMOS
1064,COSMOS 2210678,150.60616323071,2.56597263895,19.98500061035156,20.961000442504883,,,*,,?,,unknown,0.9456,-15.931,-13.778,True,COSMOS
1065,2MASS J10012069+0205475,150.33628990619,2.0966054792899995,19.98500061035156,21.15900039672852,,,*,,?,,unknown,2.4228,-12.674,-7.051,True,COSMOS
1066,COSMOS 1715656,149.8906994989,2.13755813851,19.98600006103516,20.516000747680664,,,*,,?,,unknown,0.2787,-10.623,-4.233,True,COSMOS
1067,2MASS J10002568+0203426,150.10703228363,2.0618313242799995,19.98600006103516,21.2189998626709,,,*,,?,,unknown,2.4806,5.167,-2.342,True,COSMOS
1068,COSMOS 2200553,150.69794406773,2.60977572907,19.98600006103516,20.670000076293945,,,*,,?,,unknown,0.3371,-5.972,-6.794,True,COSMOS
1069,2MASS J10004524+0149290,150.18857274783,1.82472480854,19.988000869750977,21.05599975585937,,,*,,?,,unknown,1.6372,2.478,-6.385,True,COSMOS
1070,COSMOS 2463138,149.61385049168,2.5049692281,19.988000869750977,21.035999298095703,,,*,,?,,unknown,1.1702,-14.772,7.56,True,COSMOS
1071,2MASS J09592058+0246380,149.8357546735508,2.7772921190488,19.989999771118164,21.108999252319336,,,*,,?,,unknown,,5.829,-5.353,True,COSMOS
1072,2MASS J09594136+0201307,149.92233033375,2.02529176296,19.99099922180176,20.95400047302246,,,*,,?,,unknown,0.6018,-5.022,-2.372,True,COSMOS
1073,2MASS J10031224+0238487,150.80100709017,2.64691560103,19.99399948120117,21.124000549316406,,,*,,?,,unknown,1.2466,-6.157,0.418,True,COSMOS
1074,COSMOS 2207214,150.72308586562,2.5812392753,19.9950008392334,20.72900009155273,,,*,,?,,unknown,0.773,-1.205,-16.68,True,COSMOS
1075,COSMOS 503340,150.33179677543,1.68849400067,19.996000289916992,20.802000045776367,,,*,,?,,unknown,1.1168,-19.249,-14.792,True,COSMOS
1076,COSMOS 2648887,150.37894044961,2.73188702683,19.996000289916992,20.4689998626709,,,*,,?,,unknown,1.101,-10.809,-9.211,True,COSMOS
1077,COSMOS 2616006,150.40400417356,2.7018636452000004,19.996999740600582,20.98200035095215,,18.71999931335449,*,,?,,unknown,1.1542,-8.098,-0.727,True,COSMOS
1078,2MASS J10000735+0148534,150.03067831602,1.81480274425,19.996999740600582,20.96999931335449,,,*,,?,,unknown,0.6844,-17.554,1.832,True,COSMOS
1079,2MASS J09593836+0247474,149.90986491485,2.79641668732,19.996999740600582,20.96999931335449,,,*,,?,,unknown,0.4752,3.624,-5.713,True,COSMOS
1080,COSMOS 402656,150.56914526466,1.76781806888,19.999000549316406,,,,*,,?,,unknown,0.2114,3.054,-17.632,True,COSMOS
1081,COSMOS 345012,149.55269999686,1.49908862441,20.0,20.55299949645996,,,*,,?,,unknown,0.2241,-4.003,0.524,True,COSMOS
1082,COSMOS 2024052,149.92751842644,2.35665195072,20.00200080871582,20.632999420166016,,,*,,?,,unknown,1.4289,-3.882,-11.627,True,COSMOS
1083,COSMOS J100113.00+021418.0,150.30417332118,2.23831742485,20.003999710083008,20.88599967956543,,,*,,?,,unknown,0.9143,1.93,-7.015,True,COSMOS
1084,COSMOS 305701,149.61826138652,1.5151898779500004,20.0049991607666,20.97599983215332,,,*,,?,,unknown,1.2988,7.291,-14.777,True,COSMOS
1085,2MASS J10020285+0244218,150.51188368711,2.73940311382,20.0049991607666,21.12299919128418,,,*,,?,,unknown,2.85,-37.175,-16.697,True,COSMOS
1086,COSMOS 455820,150.55114237198,1.7185520042400002,20.006999969482425,20.530000686645508,,,*,,?,,unknown,0.6993,-7.127,-6.353,True,COSMOS
1087,COSMOS 2328835,150.22300882307,2.5742644134200003,20.006999969482425,20.825000762939453,,,*,,?,,unknown,0.5212,-5.342,-8.1,True,COSMOS
1088,2MASS J09583241+0130312,149.63503425835,1.50868287995,20.007999420166016,20.974000930786133,,,*,,?,,unknown,1.1966,6.617,-12.579,True,COSMOS
1089,2MASS J09581490+0220440,149.56200364842,2.3454991739999995,20.00900077819824,,,,*,,?,,unknown,1.3904,8.828,-15.462,True,COSMOS
1090,COSMOS 1685678,149.74442090965,2.26373568709,20.011999130249023,20.708999633789062,,,*,,?,,unknown,0.0946,-9.13,0.79,True,COSMOS
1091,COSMOS 177341,150.13221381301,1.58883784336,20.01300048828125,20.871000289916992,,,*,,?,,unknown,0.3606,-2.309,-5.123,True,COSMOS
1092,COSMOS 833499,150.42290190562,1.83286609017,20.01700019836425,20.374000549316406,,,*,,?,,unknown,0.3222,-2.966,-4.239,True,COSMOS
1093,2MASS J09574630+0154432,149.4429097863,1.9119901698000008,20.01799964904785,21.073999404907227,,,*,,?,,unknown,0.7452,-8.263,-0.331,True,COSMOS
1094,2MASS J09593213+0239097,149.88389497847,2.6527157052599994,20.01799964904785,21.160999298095703,,,*,,?,,unknown,2.2059,-17.733,-1.566,True,COSMOS
1095,COSMOS 2067739,149.84103930936,2.33986534479,20.018999099731445,21.121000289916992,,,*,,?,,unknown,1.9932,-14.919,11.415,True,COSMOS
1096,COSMOS J100023.51+014614.2,150.09795538503,1.77060073334,20.020000457763672,21.03700065612793,,,*,,?,,unknown,0.1821,-4.259,-2.936,True,COSMOS
1097,2MASS J10004016+0149086,150.16738583038,1.8190137317100004,20.02199935913086,21.09000015258789,,,*,,?,,unknown,2.1168,-24.771,-19.773,True,COSMOS
1098,2MASS J09583583+0200343,149.64937650045,2.00955546505,20.02400016784668,21.099000930786133,,,*,,?,,unknown,0.4704,-17.191,1.281,True,COSMOS
1099,COSMOS 1557597,150.42630577055,2.1301846373300006,20.02400016784668,20.586000442504883,,,*,,?,,unknown,0.254,-5.772,0.189,True,COSMOS
1100,COSMOS J095923.06+021005.4,149.84610791426,2.16812113442,20.02499961853028,20.49300003051757,,,*,,?,,unknown,0.2106,-4.076,-1.059,True,COSMOS
1101,COSMOS J100246.97+013949.4,150.69569496906,1.66366903603,20.02499961853028,20.856000900268555,,,*,,?,,unknown,0.407,3.403,-6.387,True,COSMOS
1102,2MASS J10005728+0250538,150.23869801239,2.8483167584000006,20.02499961853028,21.113000869750977,,,*,,?,,unknown,2.7496,-29.888,1.59,True,COSMOS
1103,COSMOS 2794374,149.87557419639,2.79200433091,20.02499961853028,20.902000427246094,,,*,,?,,unknown,0.6105,2.039,-11.342,True,COSMOS
1104,2MASS J10003722+0249452,150.15504028652,2.82934151772,20.027000427246094,20.98600006103516,,,*,,?,,unknown,1.2699,-13.336,-6.537,True,COSMOS
1105,COSMOS 1641913,149.96613124565,2.2807102807500006,20.027999877929688,20.690000534057617,,,*,,?,,unknown,,-9.584,-0.875,True,COSMOS
1106,COSMOS 221056,149.98106949844,1.56561103239,20.027999877929688,20.933000564575195,,,*,,?,,unknown,0.3865,-7.696,-1.038,True,COSMOS
1107,COSMOS 1071659,149.50258016802,1.80882782092,20.027999877929688,20.56100082397461,,,*,,?,,unknown,0.0242,-3.386,0.874,True,COSMOS
1108,COSMOS 2026400,149.98902855856,2.34728939533,20.03400039672852,20.49399948120117,,19.450000762939453,*,,?,,unknown,1.1497,-0.215,-6.316,True,COSMOS
1109,2MASS J09592476+0153255,149.8532227949,1.8904266013100004,20.03499984741211,21.152999877929688,,18.09000015258789,*,,?,,unknown,2.2564,-12.607,3.524,True,COSMOS
1110,COSMOS 2000823,150.15214473183,2.4583693239700004,20.035999298095703,20.238000869750977,,,*,,?,,unknown,0.24,-2.075,-1.821,True,COSMOS
1111,COSMOS 965465,149.88959427352,1.93094894882,20.038000106811523,20.416000366210938,,,*,,?,,unknown,0.0453,-3.971,-3.65,True,COSMOS
1112,2MASS J09592329+0245539,149.84707412163,2.76499397764,20.038000106811523,21.202999114990234,,,*,,?,,unknown,3.9751,-40.036,-12.104,True,COSMOS
1113,COSMOS 2600810,150.53061357865,2.7641933524699995,20.041000366210938,20.437000274658203,,,*,,?,,unknown,0.3406,-0.626,-6.96,True,COSMOS
1114,2MASS J10022697+0229375,150.61240164086,2.4938008205100006,20.042999267578125,21.165000915527344,,17.850000381469727,*,,?,,unknown,2.6972,22.004,-35.113,True,COSMOS
1115,2MASS J09575614+0207563,149.48380882647,2.13231108723,20.052000045776367,21.16399955749512,,,*,,?,,unknown,1.8923,-3.385,6.193,True,COSMOS
1116,COSMOS 1328507,149.87181242657,2.06425039294,20.052000045776367,20.690000534057617,,,*,,?,,unknown,0.6433,-8.076,-10.74,True,COSMOS
1117,[BMM2014] 975785,150.32860343213,2.2408988322900005,20.05299949645996,20.37800025939941,,19.59000015258789,*,,?,,unknown,0.1376,0.71,-7.893,True,COSMOS
1118,COSMOS 2503512,149.45434734197,2.49365151039,20.05299949645996,20.96199989318848,,,*,,?,,unknown,0.2838,-1.167,-7.383,True,COSMOS
1119,2MASS J09582490+0130518,149.60374567602,1.5144548240300002,20.05599975585937,21.155000686645508,,,*,,?,,unknown,3.7833,5.15,-11.94,True,COSMOS
1120,2MASS J10030344+0220440,150.76433177964,2.34558309519,20.05699920654297,21.20800018310547,,,*,,?,,unknown,2.9643,-16.589,-4.57,True,COSMOS
1121,2MASS J09583439+0211083,149.64327525281,2.18564939425,20.058000564575195,21.167999267578125,,,*,,?,,unknown,1.0666,-2.848,5.89,True,COSMOS
1122,COSMOS 2724684,149.98492481049,2.75219473212,20.05900001525879,20.50300025939941,,,*,,?,,unknown,0.2094,-4.359,-2.647,True,COSMOS
1123,2MASS J10015210+0225122,150.46713061192,2.41992064201,20.059999465942383,21.160999298095703,,18.100000381469727,*,,?,,unknown,1.6515,-5.812,-1.824,True,COSMOS
1124,2MASS J10001461+0226289,150.06088529878,2.44138993479,20.06100082397461,21.20599937438965,,,*,,?,,unknown,1.6711,6.601,1.063,True,COSMOS
1125,COSMOS 1795497,149.42544643403,2.1469965781700004,20.0629997253418,20.542999267578125,,,*,,?,,unknown,0.1065,-0.535,-5.866,True,COSMOS
1126,2MASS J10031252+0246185,150.80220639063,2.77188737827,20.0629997253418,21.07299995422364,,,*,,?,,unknown,1.1968,-15.404,-18.616,True,COSMOS
1127,COSMOS 899961,150.15718492461,1.87964585754,20.0629997253418,21.035999298095703,,,*,,?,,unknown,0.1867,-7.649,-0.874,True,COSMOS
1128,2MASS J10000544+0242340,150.0225652131,2.709331164780001,20.06399917602539,21.04899978637696,,,*,,?,,unknown,1.3328,-5.195,-0.332,True,COSMOS
1129,COSMOS 2167971,150.73439869808,2.61826933131,20.06399917602539,20.402000427246094,,,*,,?,,unknown,0.1258,-0.044,-4.054,True,COSMOS
1130,2MASS J09590240+0232486,149.76001282693,2.54682733753,20.065000534057617,21.170000076293945,,,*,,?,,unknown,1.6434,-3.301,-21.259,True,COSMOS
1131,2MASS J10012640+0244246,150.36008663966,2.7401041403,20.06599998474121,21.11199951171875,,,*,,?,,unknown,1.1344,-8.078,2.611,True,COSMOS
1132,2MASS J10014187+0131020,150.42445520985,1.5172516747400002,20.066999435424805,21.16399955749512,,,*,,?,,unknown,1.1004,-13.84,5.228,True,COSMOS
1133,2MASS J09592988+0152518,149.8746022595,1.88088796916,20.066999435424805,21.07200050354004,,,*,,?,,unknown,0.7721,-17.955,-0.077,True,COSMOS
1134,2MASS J09590485+0159039,149.77015262756,1.98457079757,20.06800079345703,21.08799934387207,,,*,,?,,unknown,0.7645,2.963,5.038,True,COSMOS
1135,COSMOS 431063,150.56224922614,1.6524792521300002,20.06800079345703,20.194000244140625,,,*,,?,,unknown,0.7183,0.33,-6.225,True,COSMOS
1136,COSMOS 2425132,149.7360768056,2.48728396031,20.069000244140625,20.80599975585937,,,*,,?,,unknown,0.5641,-7.192,-5.581,True,COSMOS
1137,2MASS J10030098+0235405,150.75393504759,2.5945807984700004,20.06999969482422,21.18899917602539,,,*,,?,,unknown,1.9897,-7.677,0.457,True,COSMOS
1138,2MASS J10011042+0250191,150.29354663512,2.8387563332800005,20.07200050354004,21.167999267578125,,,*,,?,,unknown,2.0607,-39.37,-1.843,True,COSMOS
1139,COSMOS 2399940,149.80522922322,2.59568243435,20.07200050354004,21.08799934387207,,,*,,?,,unknown,0.9877,2.393,-5.892,True,COSMOS
